kind,factor,side,win,thr,hold,spec,res_sharpe,res_pnl,res_trades,res_avg,res_pf,res_maxdd,f1_train_sharpe,f1_train_trades,f1_train_avg,f1_test_sharpe,f1_test_pnl,f1_test_trades,f1_test_avg,f1_test_pf,f2_train_sharpe,f2_train_trades,f2_train_avg,f2_test_sharpe,f2_test_pnl,f2_test_trades,f2_test_avg,f2_test_pf,f3_train_sharpe,f3_train_trades,f3_train_avg,f3_test_sharpe,f3_test_pnl,f3_test_trades,f3_test_avg,f3_test_pf,f4_train_sharpe,f4_train_trades,f4_train_avg,f4_test_sharpe,f4_test_pnl,f4_test_trades,f4_test_avg,f4_test_pf
combo,plus_di_14+gap_pct,long,6048,2.0,120,combo|plus_di_14+gap_pct|long|W6048|T2|H120,0.89,5377.0,5,1075.4,inf,-2144.0,0.0,0,,1.96,4522.0,3,1507.33,inf,1.4,3,1507.33,0.6,855.0,2,427.5,inf,1.15,5,1075.4,0.0,0.0,0,,,1.0,5,1075.4,0.0,0.0,0,,
combo,plus_di_14+gap_pct,long,8640,1.25,24,combo|plus_di_14+gap_pct|long|W8640|T1.25|H24,0.26,4176.0,38,109.89,1.276,-10843.0,1.42,3,403.33,-1.28,-3752.0,13,-288.62,0.508,-0.59,16,-158.87,-0.55,-1294.0,6,-215.67,0.676,-0.58,22,-174.36,0.81,751.0,2,375.5,inf,-0.39,24,-128.54,1.2,7261.0,14,518.64,3.449
combo,plus_di_14+gap_pct,long,8640,1.25,36,combo|plus_di_14+gap_pct|long|W8640|T1.25|H36,0.65,12061.0,38,317.39,1.74,-10620.0,2.23,3,734.67,-0.34,-1204.0,13,-92.62,0.85,0.19,16,62.5,-0.44,-1087.0,6,-181.17,0.735,-0.01,22,-3.95,1.13,1260.0,2,630.0,4.6,0.13,24,48.88,1.56,10888.0,14,777.71,4.06
combo,plus_di_14+gap_pct,long,8640,1.25,84,combo|plus_di_14+gap_pct|long|W8640|T1.25|H84,0.51,12913.0,37,349.0,1.529,-13386.0,2.13,3,858.67,-0.82,-3710.0,13,-285.38,0.679,-0.17,16,-70.87,-1.16,-3230.0,6,-538.33,0.448,-0.46,22,-198.36,1.29,1608.0,2,804.0,179.667,-0.25,24,-114.83,1.57,15669.0,13,1205.31,3.385
combo,plus_di_14+gap_pct,long,8640,1.25,120,combo|plus_di_14+gap_pct|long|W8640|T1.25|H120,0.71,20170.0,37,545.14,1.969,-13745.0,2.0,3,808.67,-1.06,-5374.0,13,-413.38,0.588,-0.41,16,-184.25,-1.01,-2802.0,6,-467.0,0.479,-0.57,22,-261.36,1.29,1608.0,2,804.0,179.667,-0.35,24,-172.58,2.16,24312.0,13,1870.15,14.184
combo,plus_di_14+gap_pct,long,8640,1.5,24,combo|plus_di_14+gap_pct|long|W8640|T1.5|H24,0.64,4650.0,16,290.63,4.569,-2574.0,-0.79,1,-343.0,1.64,2365.0,4,591.25,50.271,0.96,5,404.4,0.63,864.0,4,216.0,6.61,0.82,9,320.67,0.81,751.0,2,375.5,inf,0.81,11,330.64,0.43,1013.0,5,202.6,2.336
combo,plus_di_14+gap_pct,long,8640,1.5,36,combo|plus_di_14+gap_pct|long|W8640|T1.5|H36,1.0,8295.0,16,518.44,6.024,-2788.0,-0.5,1,-280.0,2.46,3937.0,4,984.25,16.26,1.54,5,731.4,1.55,2381.0,4,595.25,inf,1.53,9,670.89,1.13,1260.0,2,630.0,4.6,1.44,11,663.45,0.37,997.0,5,199.4,2.307
combo,plus_di_14+gap_pct,long,8640,1.5,84,combo|plus_di_14+gap_pct|long|W8640|T1.5|H84,0.87,9230.0,16,576.88,4.21,-3598.0,-0.56,1,-390.0,1.91,4269.0,4,1067.25,inf,1.18,5,775.8,0.43,808.0,4,202.0,2.278,0.9,9,520.78,1.29,1608.0,2,804.0,179.667,0.97,11,572.27,0.86,2935.0,5,587.0,2.592
combo,plus_di_14+gap_pct,long,8640,1.5,120,combo|plus_di_14+gap_pct|long|W8640|T1.5|H120,0.91,10082.0,15,672.13,4.949,-3419.0,-0.77,1,-540.0,1.96,4797.0,4,1199.25,inf,1.19,5,851.4,0.36,645.0,3,215.0,5.031,0.92,8,612.75,1.29,1608.0,2,804.0,179.667,0.98,10,651.0,0.96,3572.0,5,714.4,2.937
combo,plus_di_14+gap_pct,long,8640,1.75,24,combo|plus_di_14+gap_pct|long|W8640|T1.75|H24,0.64,2758.0,8,344.75,5.098,-1603.0,-0.79,1,-343.0,1.75,2413.0,3,804.33,inf,1.02,4,517.5,0.81,1018.0,3,339.33,inf,0.94,7,441.14,0.0,0.0,0,,,0.81,7,441.14,-1.65,-330.0,1,-330.0,0.0
combo,plus_di_14+gap_pct,long,8640,1.75,36,combo|plus_di_14+gap_pct|long|W8640|T1.75|H36,1.19,5661.0,8,707.62,10.28,-1603.0,-0.5,1,-280.0,2.81,4195.0,3,1398.33,inf,1.75,4,978.75,1.49,2076.0,3,692.0,inf,1.64,7,855.86,0.0,0.0,0,,,1.42,7,855.86,-1.65,-330.0,1,-330.0,0.0
combo,plus_di_14+gap_pct,long,8640,1.75,84,combo|plus_di_14+gap_pct|long|W8640|T1.75|H84,0.53,3313.0,8,414.13,3.45,-2349.0,-0.56,1,-390.0,1.9,3984.0,3,1328.0,inf,1.16,4,898.5,0.03,49.0,3,16.33,1.078,0.75,7,520.43,0.0,0.0,0,,,0.65,7,520.43,-1.65,-330.0,1,-330.0,0.0
combo,plus_di_14+gap_pct,long,8640,1.75,120,combo|plus_di_14+gap_pct|long|W8640|T1.75|H120,0.55,3538.0,7,505.43,4.435,-2144.0,-0.77,1,-540.0,1.96,4522.0,3,1507.33,inf,1.18,4,995.5,-0.07,-114.0,2,-57.0,0.287,0.78,6,644.67,0.0,0.0,0,,,0.67,6,644.67,-1.65,-330.0,1,-330.0,0.0
combo,plus_di_14+gap_pct,long,8640,2.0,24,combo|plus_di_14+gap_pct|long|W8640|T2|H24,0.85,2943.0,4,735.75,inf,-1396.0,0.0,0,,1.75,2413.0,3,804.33,inf,1.25,3,804.33,0.73,530.0,1,530.0,inf,1.1,4,735.75,0.0,0.0,0,,,0.95,4,735.75,0.0,0.0,0,,
combo,plus_di_14+gap_pct,long,8640,2.0,36,combo|plus_di_14+gap_pct|long|W8640|T2|H36,1.37,5114.0,4,1278.5,inf,-1073.0,0.0,0,,2.81,4195.0,3,1398.33,inf,2.01,3,1398.33,1.19,919.0,1,919.0,inf,1.77,4,1278.5,0.0,0.0,0,,,1.53,4,1278.5,0.0,0.0,0,,
combo,plus_di_14+gap_pct,long,8640,2.0,84,combo|plus_di_14+gap_pct|long|W8640|T2|H84,0.92,4665.0,4,1166.25,inf,-1535.0,0.0,0,,1.9,3984.0,3,1328.0,inf,1.35,3,1328.0,0.76,681.0,1,681.0,inf,1.19,4,1166.25,0.0,0.0,0,,,1.03,4,1166.25,0.0,0.0,0,,
combo,plus_di_14+gap_pct,long,8640,2.0,120,combo|plus_di_14+gap_pct|long|W8640|T2|H120,0.95,5203.0,4,1300.75,inf,-2144.0,0.0,0,,1.96,4522.0,3,1507.33,inf,1.4,3,1507.33,0.76,681.0,1,681.0,inf,1.23,4,1300.75,0.0,0.0,0,,,1.06,4,1300.75,0.0,0.0,0,,
