key,method,N,W,T,V,H,regime,session,exit,pnl,sharpe,trades,avg
vote:N5:W288:T2:V4:H6:trend_not_choppy:all:stop1_5,vote,5,288,2.0,4,6,trend_not_choppy,all,stop1_5,0.0,0.0,0,0.0
vote:N5:W288:T2:V4:H6:trend_not_choppy:all:trail2,vote,5,288,2.0,4,6,trend_not_choppy,all,trail2,0.0,0.0,0,0.0
vote:N5:W288:T2:V4:H6:trend_not_choppy:london:none,vote,5,288,2.0,4,6,trend_not_choppy,london,none,0.0,0.0,0,0.0
vote:N5:W288:T2:V4:H6:trend_not_choppy:london:stop1_5,vote,5,288,2.0,4,6,trend_not_choppy,london,stop1_5,0.0,0.0,0,0.0
vote:N5:W288:T2:V4:H6:trend_not_choppy:london:trail2,vote,5,288,2.0,4,6,trend_not_choppy,london,trail2,0.0,0.0,0,0.0
vote:N5:W288:T2:V4:H6:trend_not_choppy:new_york:none,vote,5,288,2.0,4,6,trend_not_choppy,new_york,none,0.0,0.0,0,0.0
vote:N5:W288:T2:V4:H6:trend_not_choppy:new_york:stop1_5,vote,5,288,2.0,4,6,trend_not_choppy,new_york,stop1_5,0.0,0.0,0,0.0
vote:N5:W288:T2:V4:H6:trend_not_choppy:new_york:trail2,vote,5,288,2.0,4,6,trend_not_choppy,new_york,trail2,0.0,0.0,0,0.0
vote:N5:W288:T2:V4:H6:trend_not_choppy:overlap:none,vote,5,288,2.0,4,6,trend_not_choppy,overlap,none,0.0,0.0,0,0.0
vote:N5:W288:T2:V4:H6:trend_not_choppy:overlap:stop1_5,vote,5,288,2.0,4,6,trend_not_choppy,overlap,stop1_5,0.0,0.0,0,0.0
vote:N5:W288:T2:V4:H6:trend_not_choppy:overlap:trail2,vote,5,288,2.0,4,6,trend_not_choppy,overlap,trail2,0.0,0.0,0,0.0
vote:N5:W288:T2:V4:H12:none:all:none,vote,5,288,2.0,4,12,none,all,none,2.470000000000109,0.7898303426426226,2,2.470000000000109
vote:N5:W288:T2:V4:H12:none:all:stop1_5,vote,5,288,2.0,4,12,none,all,stop1_5,2.470000000000109,0.7898303426426226,2,2.470000000000109
vote:N5:W288:T2:V4:H12:none:all:trail2,vote,5,288,2.0,4,12,none,all,trail2,2.470000000000109,0.7898303426426226,2,2.470000000000109
vote:N5:W288:T2:V4:H12:none:london:none,vote,5,288,2.0,4,12,none,london,none,0.0,0.0,0,0.0
vote:N5:W288:T2:V4:H12:none:london:stop1_5,vote,5,288,2.0,4,12,none,london,stop1_5,0.0,0.0,0,0.0
vote:N5:W288:T2:V4:H12:none:london:trail2,vote,5,288,2.0,4,12,none,london,trail2,0.0,0.0,0,0.0
vote:N5:W288:T2:V4:H12:none:new_york:none,vote,5,288,2.0,4,12,none,new_york,none,0.0,0.0,0,0.0
vote:N5:W288:T2:V4:H12:none:new_york:stop1_5,vote,5,288,2.0,4,12,none,new_york,stop1_5,0.0,0.0,0,0.0
vote:N5:W288:T2:V4:H12:none:new_york:trail2,vote,5,288,2.0,4,12,none,new_york,trail2,0.0,0.0,0,0.0
vote:N5:W288:T2:V4:H12:none:overlap:none,vote,5,288,2.0,4,12,none,overlap,none,0.0,0.0,0,0.0
vote:N5:W288:T2:V4:H12:none:overlap:stop1_5,vote,5,288,2.0,4,12,none,overlap,stop1_5,0.0,0.0,0,0.0
vote:N5:W288:T2:V4:H12:none:overlap:trail2,vote,5,288,2.0,4,12,none,overlap,trail2,0.0,0.0,0,0.0
vote:N5:W288:T2:V4:H12:trend:all:none,vote,5,288,2.0,4,12,trend,all,none,2.470000000000109,0.7898303426426226,2,2.470000000000109
vote:N5:W288:T2:V4:H12:trend:all:stop1_5,vote,5,288,2.0,4,12,trend,all,stop1_5,2.470000000000109,0.7898303426426226,2,2.470000000000109
vote:N5:W288:T2:V4:H12:trend:all:trail2,vote,5,288,2.0,4,12,trend,all,trail2,2.470000000000109,0.7898303426426226,2,2.470000000000109
vote:N5:W288:T2:V4:H12:trend:london:none,vote,5,288,2.0,4,12,trend,london,none,0.0,0.0,0,0.0
vote:N5:W288:T2:V4:H12:trend:london:stop1_5,vote,5,288,2.0,4,12,trend,london,stop1_5,0.0,0.0,0,0.0
vote:N5:W288:T2:V4:H12:trend:london:trail2,vote,5,288,2.0,4,12,trend,london,trail2,0.0,0.0,0,0.0
vote:N5:W288:T2:V4:H12:trend:new_york:none,vote,5,288,2.0,4,12,trend,new_york,none,0.0,0.0,0,0.0
vote:N5:W288:T2:V4:H12:trend:new_york:stop1_5,vote,5,288,2.0,4,12,trend,new_york,stop1_5,0.0,0.0,0,0.0
vote:N5:W288:T2:V4:H12:trend:new_york:trail2,vote,5,288,2.0,4,12,trend,new_york,trail2,0.0,0.0,0,0.0
vote:N5:W288:T2:V4:H12:trend:overlap:none,vote,5,288,2.0,4,12,trend,overlap,none,0.0,0.0,0,0.0
vote:N5:W288:T2:V4:H12:trend:overlap:stop1_5,vote,5,288,2.0,4,12,trend,overlap,stop1_5,0.0,0.0,0,0.0
vote:N5:W288:T2:V4:H12:trend:overlap:trail2,vote,5,288,2.0,4,12,trend,overlap,trail2,0.0,0.0,0,0.0
vote:N5:W288:T2:V4:H12:trend_adx:all:none,vote,5,288,2.0,4,12,trend_adx,all,none,2.470000000000109,0.7898303426426226,2,2.470000000000109
vote:N5:W288:T2:V4:H12:trend_adx:all:stop1_5,vote,5,288,2.0,4,12,trend_adx,all,stop1_5,2.470000000000109,0.7898303426426226,2,2.470000000000109
vote:N5:W288:T2:V4:H12:trend_adx:all:trail2,vote,5,288,2.0,4,12,trend_adx,all,trail2,2.470000000000109,0.7898303426426226,2,2.470000000000109
vote:N5:W288:T2:V4:H12:trend_adx:london:none,vote,5,288,2.0,4,12,trend_adx,london,none,0.0,0.0,0,0.0
vote:N5:W288:T2:V4:H12:trend_adx:london:stop1_5,vote,5,288,2.0,4,12,trend_adx,london,stop1_5,0.0,0.0,0,0.0
vote:N5:W288:T2:V4:H12:trend_adx:london:trail2,vote,5,288,2.0,4,12,trend_adx,london,trail2,0.0,0.0,0,0.0
vote:N5:W288:T2:V4:H12:trend_adx:new_york:none,vote,5,288,2.0,4,12,trend_adx,new_york,none,0.0,0.0,0,0.0
vote:N5:W288:T2:V4:H12:trend_adx:new_york:stop1_5,vote,5,288,2.0,4,12,trend_adx,new_york,stop1_5,0.0,0.0,0,0.0
vote:N5:W288:T2:V4:H12:trend_adx:new_york:trail2,vote,5,288,2.0,4,12,trend_adx,new_york,trail2,0.0,0.0,0,0.0
vote:N5:W288:T2:V4:H12:trend_adx:overlap:none,vote,5,288,2.0,4,12,trend_adx,overlap,none,0.0,0.0,0,0.0
vote:N5:W288:T2:V4:H12:trend_adx:overlap:stop1_5,vote,5,288,2.0,4,12,trend_adx,overlap,stop1_5,0.0,0.0,0,0.0
vote:N5:W288:T2:V4:H12:trend_adx:overlap:trail2,vote,5,288,2.0,4,12,trend_adx,overlap,trail2,0.0,0.0,0,0.0
vote:N5:W288:T2:V4:H12:trend_not_choppy:all:none,vote,5,288,2.0,4,12,trend_not_choppy,all,none,0.0,0.0,0,0.0
vote:N5:W288:T2:V4:H12:trend_not_choppy:all:stop1_5,vote,5,288,2.0,4,12,trend_not_choppy,all,stop1_5,0.0,0.0,0,0.0
vote:N5:W288:T2:V4:H12:trend_not_choppy:all:trail2,vote,5,288,2.0,4,12,trend_not_choppy,all,trail2,0.0,0.0,0,0.0
vote:N5:W288:T2:V4:H12:trend_not_choppy:london:none,vote,5,288,2.0,4,12,trend_not_choppy,london,none,0.0,0.0,0,0.0
vote:N5:W288:T2:V4:H12:trend_not_choppy:london:stop1_5,vote,5,288,2.0,4,12,trend_not_choppy,london,stop1_5,0.0,0.0,0,0.0
vote:N5:W288:T2:V4:H12:trend_not_choppy:london:trail2,vote,5,288,2.0,4,12,trend_not_choppy,london,trail2,0.0,0.0,0,0.0
vote:N5:W288:T2:V4:H12:trend_not_choppy:new_york:none,vote,5,288,2.0,4,12,trend_not_choppy,new_york,none,0.0,0.0,0,0.0
vote:N5:W288:T2:V4:H12:trend_not_choppy:new_york:stop1_5,vote,5,288,2.0,4,12,trend_not_choppy,new_york,stop1_5,0.0,0.0,0,0.0
vote:N5:W288:T2:V4:H12:trend_not_choppy:new_york:trail2,vote,5,288,2.0,4,12,trend_not_choppy,new_york,trail2,0.0,0.0,0,0.0
vote:N5:W288:T2:V4:H12:trend_not_choppy:overlap:none,vote,5,288,2.0,4,12,trend_not_choppy,overlap,none,0.0,0.0,0,0.0
vote:N5:W288:T2:V4:H12:trend_not_choppy:overlap:stop1_5,vote,5,288,2.0,4,12,trend_not_choppy,overlap,stop1_5,0.0,0.0,0,0.0
vote:N5:W288:T2:V4:H12:trend_not_choppy:overlap:trail2,vote,5,288,2.0,4,12,trend_not_choppy,overlap,trail2,0.0,0.0,0,0.0
vote:N5:W288:T2:V4:H24:none:all:none,vote,5,288,2.0,4,24,none,all,none,-0.7799999999998909,-0.15201748739769316,2,-0.7799999999998909
vote:N5:W288:T2:V4:H24:none:all:stop1_5,vote,5,288,2.0,4,24,none,all,stop1_5,-0.7799999999998909,-0.15201748739769316,2,-0.7799999999998909
vote:N5:W288:T2:V4:H24:none:all:trail2,vote,5,288,2.0,4,24,none,all,trail2,-0.7799999999998909,-0.15201748739769316,2,-0.7799999999998909
vote:N5:W288:T2:V4:H24:none:london:none,vote,5,288,2.0,4,24,none,london,none,0.0,0.0,0,0.0
vote:N5:W288:T2:V4:H24:none:london:stop1_5,vote,5,288,2.0,4,24,none,london,stop1_5,0.0,0.0,0,0.0
vote:N5:W288:T2:V4:H24:none:london:trail2,vote,5,288,2.0,4,24,none,london,trail2,0.0,0.0,0,0.0
vote:N5:W288:T2:V4:H24:none:new_york:none,vote,5,288,2.0,4,24,none,new_york,none,0.0,0.0,0,0.0
vote:N5:W288:T2:V4:H24:none:new_york:stop1_5,vote,5,288,2.0,4,24,none,new_york,stop1_5,0.0,0.0,0,0.0
vote:N5:W288:T2:V4:H24:none:new_york:trail2,vote,5,288,2.0,4,24,none,new_york,trail2,0.0,0.0,0,0.0
vote:N5:W288:T2:V4:H24:none:overlap:none,vote,5,288,2.0,4,24,none,overlap,none,0.0,0.0,0,0.0
vote:N5:W288:T2:V4:H24:none:overlap:stop1_5,vote,5,288,2.0,4,24,none,overlap,stop1_5,0.0,0.0,0,0.0
vote:N5:W288:T2:V4:H24:none:overlap:trail2,vote,5,288,2.0,4,24,none,overlap,trail2,0.0,0.0,0,0.0
vote:N5:W288:T2:V4:H24:trend:all:none,vote,5,288,2.0,4,24,trend,all,none,-0.7799999999998909,-0.15201748739769316,2,-0.7799999999998909
vote:N5:W288:T2:V4:H24:trend:all:stop1_5,vote,5,288,2.0,4,24,trend,all,stop1_5,-0.7799999999998909,-0.15201748739769316,2,-0.7799999999998909
vote:N5:W288:T2:V4:H24:trend:all:trail2,vote,5,288,2.0,4,24,trend,all,trail2,-0.7799999999998909,-0.15201748739769316,2,-0.7799999999998909
vote:N5:W288:T2:V4:H24:trend:london:none,vote,5,288,2.0,4,24,trend,london,none,0.0,0.0,0,0.0
vote:N5:W288:T2:V4:H24:trend:london:stop1_5,vote,5,288,2.0,4,24,trend,london,stop1_5,0.0,0.0,0,0.0
vote:N5:W288:T2:V4:H24:trend:london:trail2,vote,5,288,2.0,4,24,trend,london,trail2,0.0,0.0,0,0.0
vote:N5:W288:T2:V4:H24:trend:new_york:none,vote,5,288,2.0,4,24,trend,new_york,none,0.0,0.0,0,0.0
vote:N5:W288:T2:V4:H24:trend:new_york:stop1_5,vote,5,288,2.0,4,24,trend,new_york,stop1_5,0.0,0.0,0,0.0
vote:N5:W288:T2:V4:H24:trend:new_york:trail2,vote,5,288,2.0,4,24,trend,new_york,trail2,0.0,0.0,0,0.0
vote:N5:W288:T2:V4:H24:trend:overlap:none,vote,5,288,2.0,4,24,trend,overlap,none,0.0,0.0,0,0.0
vote:N5:W288:T2:V4:H24:trend:overlap:stop1_5,vote,5,288,2.0,4,24,trend,overlap,stop1_5,0.0,0.0,0,0.0
vote:N5:W288:T2:V4:H24:trend:overlap:trail2,vote,5,288,2.0,4,24,trend,overlap,trail2,0.0,0.0,0,0.0
vote:N5:W288:T2:V4:H24:trend_adx:all:none,vote,5,288,2.0,4,24,trend_adx,all,none,-0.7799999999998909,-0.15201748739769316,2,-0.7799999999998909
vote:N5:W288:T2:V4:H24:trend_adx:all:stop1_5,vote,5,288,2.0,4,24,trend_adx,all,stop1_5,-0.7799999999998909,-0.15201748739769316,2,-0.7799999999998909
vote:N5:W288:T2:V4:H24:trend_adx:all:trail2,vote,5,288,2.0,4,24,trend_adx,all,trail2,-0.7799999999998909,-0.15201748739769316,2,-0.7799999999998909
vote:N5:W288:T2:V4:H24:trend_adx:london:none,vote,5,288,2.0,4,24,trend_adx,london,none,0.0,0.0,0,0.0
vote:N5:W288:T2:V4:H24:trend_adx:london:stop1_5,vote,5,288,2.0,4,24,trend_adx,london,stop1_5,0.0,0.0,0,0.0
vote:N5:W288:T2:V4:H24:trend_adx:london:trail2,vote,5,288,2.0,4,24,trend_adx,london,trail2,0.0,0.0,0,0.0
vote:N5:W288:T2:V4:H24:trend_adx:new_york:none,vote,5,288,2.0,4,24,trend_adx,new_york,none,0.0,0.0,0,0.0
vote:N5:W288:T2:V4:H24:trend_adx:new_york:stop1_5,vote,5,288,2.0,4,24,trend_adx,new_york,stop1_5,0.0,0.0,0,0.0
vote:N5:W288:T2:V4:H24:trend_adx:new_york:trail2,vote,5,288,2.0,4,24,trend_adx,new_york,trail2,0.0,0.0,0,0.0
vote:N5:W288:T2:V4:H24:trend_adx:overlap:none,vote,5,288,2.0,4,24,trend_adx,overlap,none,0.0,0.0,0,0.0
vote:N5:W288:T2:V4:H24:trend_adx:overlap:stop1_5,vote,5,288,2.0,4,24,trend_adx,overlap,stop1_5,0.0,0.0,0,0.0
vote:N5:W288:T2:V4:H24:trend_adx:overlap:trail2,vote,5,288,2.0,4,24,trend_adx,overlap,trail2,0.0,0.0,0,0.0
vote:N5:W288:T2:V4:H24:trend_not_choppy:all:none,vote,5,288,2.0,4,24,trend_not_choppy,all,none,0.0,0.0,0,0.0
vote:N5:W288:T2:V4:H24:trend_not_choppy:all:stop1_5,vote,5,288,2.0,4,24,trend_not_choppy,all,stop1_5,0.0,0.0,0,0.0
vote:N5:W288:T2:V4:H24:trend_not_choppy:all:trail2,vote,5,288,2.0,4,24,trend_not_choppy,all,trail2,0.0,0.0,0,0.0
vote:N5:W288:T2:V4:H24:trend_not_choppy:london:none,vote,5,288,2.0,4,24,trend_not_choppy,london,none,0.0,0.0,0,0.0
vote:N5:W288:T2:V4:H24:trend_not_choppy:london:stop1_5,vote,5,288,2.0,4,24,trend_not_choppy,london,stop1_5,0.0,0.0,0,0.0
vote:N5:W288:T2:V4:H24:trend_not_choppy:london:trail2,vote,5,288,2.0,4,24,trend_not_choppy,london,trail2,0.0,0.0,0,0.0
vote:N5:W288:T2:V4:H24:trend_not_choppy:new_york:none,vote,5,288,2.0,4,24,trend_not_choppy,new_york,none,0.0,0.0,0,0.0
vote:N5:W288:T2:V4:H24:trend_not_choppy:new_york:stop1_5,vote,5,288,2.0,4,24,trend_not_choppy,new_york,stop1_5,0.0,0.0,0,0.0
vote:N5:W288:T2:V4:H24:trend_not_choppy:new_york:trail2,vote,5,288,2.0,4,24,trend_not_choppy,new_york,trail2,0.0,0.0,0,0.0
vote:N5:W288:T2:V4:H24:trend_not_choppy:overlap:none,vote,5,288,2.0,4,24,trend_not_choppy,overlap,none,0.0,0.0,0,0.0
vote:N5:W288:T2:V4:H24:trend_not_choppy:overlap:stop1_5,vote,5,288,2.0,4,24,trend_not_choppy,overlap,stop1_5,0.0,0.0,0,0.0
vote:N5:W288:T2:V4:H24:trend_not_choppy:overlap:trail2,vote,5,288,2.0,4,24,trend_not_choppy,overlap,trail2,0.0,0.0,0,0.0
vote:N5:W576:T1.5:V2:H6:none:all:none,vote,5,576,1.5,2,6,none,all,none,-2764.9599999999873,-2.3441453346456536,22202,-0.24907305648139694
vote:N5:W576:T1.5:V2:H6:none:all:stop1_5,vote,5,576,1.5,2,6,none,all,stop1_5,-2764.9599999999873,-2.3441453346456536,22202,-0.24907305648139694
vote:N5:W576:T1.5:V2:H6:none:all:trail2,vote,5,576,1.5,2,6,none,all,trail2,-2764.9599999999873,-2.3441453346456536,22202,-0.24907305648139694
vote:N5:W576:T1.5:V2:H6:none:london:none,vote,5,576,1.5,2,6,none,london,none,-1372.4999999999845,-1.5124379181189875,10930,-0.2511436413540685
vote:N5:W576:T1.5:V2:H6:none:london:stop1_5,vote,5,576,1.5,2,6,none,london,stop1_5,-1372.4999999999845,-1.5124379181189875,10930,-0.2511436413540685
vote:N5:W576:T1.5:V2:H6:none:london:trail2,vote,5,576,1.5,2,6,none,london,trail2,-1372.4999999999845,-1.5124379181189875,10930,-0.2511436413540685
vote:N5:W576:T1.5:V2:H6:none:new_york:none,vote,5,576,1.5,2,6,none,new_york,none,-1021.4599999999721,-1.196585538413874,8293,-0.24634269866151504
vote:N5:W576:T1.5:V2:H6:none:new_york:stop1_5,vote,5,576,1.5,2,6,none,new_york,stop1_5,-1021.4599999999721,-1.196585538413874,8293,-0.24634269866151504
vote:N5:W576:T1.5:V2:H6:none:new_york:trail2,vote,5,576,1.5,2,6,none,new_york,trail2,-1021.4599999999721,-1.196585538413874,8293,-0.24634269866151504
vote:N5:W576:T1.5:V2:H6:none:overlap:none,vote,5,576,1.5,2,6,none,overlap,none,-832.4199999999789,-1.117181830577645,4564,-0.36477651183171733
vote:N5:W576:T1.5:V2:H6:none:overlap:stop1_5,vote,5,576,1.5,2,6,none,overlap,stop1_5,-832.4199999999789,-1.117181830577645,4564,-0.36477651183171733
vote:N5:W576:T1.5:V2:H6:none:overlap:trail2,vote,5,576,1.5,2,6,none,overlap,trail2,-832.4199999999789,-1.117181830577645,4564,-0.36477651183171733
vote:N5:W576:T1.5:V2:H6:trend:all:none,vote,5,576,1.5,2,6,trend,all,none,-1041.5300000000016,-1.6082959869718303,9755,-0.2135376729882115
vote:N5:W576:T1.5:V2:H6:trend:all:stop1_5,vote,5,576,1.5,2,6,trend,all,stop1_5,-1041.5300000000016,-1.6082959869718303,9755,-0.2135376729882115
vote:N5:W576:T1.5:V2:H6:trend:all:trail2,vote,5,576,1.5,2,6,trend,all,trail2,-1041.5300000000016,-1.6082959869718303,9755,-0.2135376729882115
vote:N5:W576:T1.5:V2:H6:trend:london:none,vote,5,576,1.5,2,6,trend,london,none,-412.68999999999465,-0.8402943966994681,4451,-0.1854369804538282
vote:N5:W576:T1.5:V2:H6:trend:london:stop1_5,vote,5,576,1.5,2,6,trend,london,stop1_5,-412.68999999999465,-0.8402943966994681,4451,-0.1854369804538282
vote:N5:W576:T1.5:V2:H6:trend:london:trail2,vote,5,576,1.5,2,6,trend,london,trail2,-412.68999999999465,-0.8402943966994681,4451,-0.1854369804538282
vote:N5:W576:T1.5:V2:H6:trend:new_york:none,vote,5,576,1.5,2,6,trend,new_york,none,-107.71999999998107,-0.24172792541943283,3537,-0.06091037602486914
vote:N5:W576:T1.5:V2:H6:trend:new_york:stop1_5,vote,5,576,1.5,2,6,trend,new_york,stop1_5,-107.71999999998107,-0.24172792541943283,3537,-0.06091037602486914
vote:N5:W576:T1.5:V2:H6:trend:new_york:trail2,vote,5,576,1.5,2,6,trend,new_york,trail2,-107.71999999998107,-0.24172792541943283,3537,-0.06091037602486914
vote:N5:W576:T1.5:V2:H6:trend:overlap:none,vote,5,576,1.5,2,6,trend,overlap,none,-93.2399999999855,-0.24749431533348645,1717,-0.10860803727429878
vote:N5:W576:T1.5:V2:H6:trend:overlap:stop1_5,vote,5,576,1.5,2,6,trend,overlap,stop1_5,-93.2399999999855,-0.24749431533348645,1717,-0.10860803727429878
vote:N5:W576:T1.5:V2:H6:trend:overlap:trail2,vote,5,576,1.5,2,6,trend,overlap,trail2,-93.2399999999855,-0.24749431533348645,1717,-0.10860803727429878
vote:N5:W576:T1.5:V2:H6:trend_adx:all:none,vote,5,576,1.5,2,6,trend_adx,all,none,-456.7900000000003,-0.9994225984187157,4014,-0.2275984055804685
vote:N5:W576:T1.5:V2:H6:trend_adx:all:stop1_5,vote,5,576,1.5,2,6,trend_adx,all,stop1_5,-456.7900000000003,-0.9994225984187157,4014,-0.2275984055804685
vote:N5:W576:T1.5:V2:H6:trend_adx:all:trail2,vote,5,576,1.5,2,6,trend_adx,all,trail2,-456.7900000000003,-0.9994225984187157,4014,-0.2275984055804685
vote:N5:W576:T1.5:V2:H6:trend_adx:london:none,vote,5,576,1.5,2,6,trend_adx,london,none,-22.409999999999002,-0.06740331424457642,1987,-0.022556618017110217
vote:N5:W576:T1.5:V2:H6:trend_adx:london:stop1_5,vote,5,576,1.5,2,6,trend_adx,london,stop1_5,-22.409999999999002,-0.06740331424457642,1987,-0.022556618017110217
vote:N5:W576:T1.5:V2:H6:trend_adx:london:trail2,vote,5,576,1.5,2,6,trend_adx,london,trail2,-22.409999999999002,-0.06740331424457642,1987,-0.022556618017110217
vote:N5:W576:T1.5:V2:H6:trend_adx:new_york:none,vote,5,576,1.5,2,6,trend_adx,new_york,none,51.120000000007764,0.184485998903353,1381,0.07403330919624586
vote:N5:W576:T1.5:V2:H6:trend_adx:new_york:stop1_5,vote,5,576,1.5,2,6,trend_adx,new_york,stop1_5,51.120000000007764,0.184485998903353,1381,0.07403330919624586
vote:N5:W576:T1.5:V2:H6:trend_adx:new_york:trail2,vote,5,576,1.5,2,6,trend_adx,new_york,trail2,51.120000000007764,0.184485998903353,1381,0.07403330919624586
vote:N5:W576:T1.5:V2:H6:trend_adx:overlap:none,vote,5,576,1.5,2,6,trend_adx,overlap,none,123.26000000000774,0.5125498673499146,811,0.30397040690507454
vote:N5:W576:T1.5:V2:H6:trend_adx:overlap:stop1_5,vote,5,576,1.5,2,6,trend_adx,overlap,stop1_5,123.26000000000774,0.5125498673499146,811,0.30397040690507454
vote:N5:W576:T1.5:V2:H6:trend_adx:overlap:trail2,vote,5,576,1.5,2,6,trend_adx,overlap,trail2,123.26000000000774,0.5125498673499146,811,0.30397040690507454
vote:N5:W576:T1.5:V2:H6:trend_not_choppy:all:none,vote,5,576,1.5,2,6,trend_not_choppy,all,none,-134.0399999999937,-0.27219370832512335,5726,-0.04681802305273968
vote:N5:W576:T1.5:V2:H6:trend_not_choppy:all:stop1_5,vote,5,576,1.5,2,6,trend_not_choppy,all,stop1_5,-134.0399999999937,-0.27219370832512335,5726,-0.04681802305273968
vote:N5:W576:T1.5:V2:H6:trend_not_choppy:all:trail2,vote,5,576,1.5,2,6,trend_not_choppy,all,trail2,-134.0399999999937,-0.27219370832512335,5726,-0.04681802305273968
vote:N5:W576:T1.5:V2:H6:trend_not_choppy:london:none,vote,5,576,1.5,2,6,trend_not_choppy,london,none,-54.06999999998787,-0.14602285310251828,2578,-0.04194724592706584
vote:N5:W576:T1.5:V2:H6:trend_not_choppy:london:stop1_5,vote,5,576,1.5,2,6,trend_not_choppy,london,stop1_5,-54.06999999998787,-0.14602285310251828,2578,-0.04194724592706584
vote:N5:W576:T1.5:V2:H6:trend_not_choppy:london:trail2,vote,5,576,1.5,2,6,trend_not_choppy,london,trail2,-54.06999999998787,-0.14602285310251828,2578,-0.04194724592706584
vote:N5:W576:T1.5:V2:H6:trend_not_choppy:new_york:none,vote,5,576,1.5,2,6,trend_not_choppy,new_york,none,-0.47999999999077403,-0.0014773594669189771,1987,-0.0004831404126731495
vote:N5:W576:T1.5:V2:H6:trend_not_choppy:new_york:stop1_5,vote,5,576,1.5,2,6,trend_not_choppy,new_york,stop1_5,-0.47999999999077403,-0.0014773594669189771,1987,-0.0004831404126731495
vote:N5:W576:T1.5:V2:H6:trend_not_choppy:new_york:trail2,vote,5,576,1.5,2,6,trend_not_choppy,new_york,trail2,-0.47999999999077403,-0.0014773594669189771,1987,-0.0004831404126731495
vote:N5:W576:T1.5:V2:H6:trend_not_choppy:overlap:none,vote,5,576,1.5,2,6,trend_not_choppy,overlap,none,-9.33999999999181,-0.034820293525221535,953,-0.01960125918151482
vote:N5:W576:T1.5:V2:H6:trend_not_choppy:overlap:stop1_5,vote,5,576,1.5,2,6,trend_not_choppy,overlap,stop1_5,-9.33999999999181,-0.034820293525221535,953,-0.01960125918151482
vote:N5:W576:T1.5:V2:H6:trend_not_choppy:overlap:trail2,vote,5,576,1.5,2,6,trend_not_choppy,overlap,trail2,-9.33999999999181,-0.034820293525221535,953,-0.01960125918151482
vote:N5:W576:T1.5:V2:H12:none:all:none,vote,5,576,1.5,2,12,none,all,none,-1610.1699999999928,-1.1502592636603386,17071,-0.18864389901001613
vote:N5:W576:T1.5:V2:H12:none:all:stop1_5,vote,5,576,1.5,2,12,none,all,stop1_5,-1610.1699999999928,-1.1502592636603386,17071,-0.18864389901001613
vote:N5:W576:T1.5:V2:H12:none:all:trail2,vote,5,576,1.5,2,12,none,all,trail2,-1610.1699999999928,-1.1502592636603386,17071,-0.18864389901001613
vote:N5:W576:T1.5:V2:H12:none:london:none,vote,5,576,1.5,2,12,none,london,none,-888.0399999999909,-0.8337540621041232,8345,-0.2128316357100038
vote:N5:W576:T1.5:V2:H12:none:london:stop1_5,vote,5,576,1.5,2,12,none,london,stop1_5,-888.0399999999909,-0.8337540621041232,8345,-0.2128316357100038
vote:N5:W576:T1.5:V2:H12:none:london:trail2,vote,5,576,1.5,2,12,none,london,trail2,-888.0399999999909,-0.8337540621041232,8345,-0.2128316357100038
vote:N5:W576:T1.5:V2:H12:none:new_york:none,vote,5,576,1.5,2,12,none,new_york,none,-788.779999999978,-0.7952865678799663,6424,-0.24557285180572166
vote:N5:W576:T1.5:V2:H12:none:new_york:stop1_5,vote,5,576,1.5,2,12,none,new_york,stop1_5,-788.779999999978,-0.7952865678799663,6424,-0.24557285180572166
vote:N5:W576:T1.5:V2:H12:none:new_york:trail2,vote,5,576,1.5,2,12,none,new_york,trail2,-788.779999999978,-0.7952865678799663,6424,-0.24557285180572166
vote:N5:W576:T1.5:V2:H12:none:overlap:none,vote,5,576,1.5,2,12,none,overlap,none,-877.5799999999836,-1.0262469343629486,3552,-0.4941328828828736
vote:N5:W576:T1.5:V2:H12:none:overlap:stop1_5,vote,5,576,1.5,2,12,none,overlap,stop1_5,-877.5799999999836,-1.0262469343629486,3552,-0.4941328828828736
vote:N5:W576:T1.5:V2:H12:none:overlap:trail2,vote,5,576,1.5,2,12,none,overlap,trail2,-877.5799999999836,-1.0262469343629486,3552,-0.4941328828828736
vote:N5:W576:T1.5:V2:H12:trend:all:none,vote,5,576,1.5,2,12,trend,all,none,-707.989999999997,-0.8326536361787591,8365,-0.16927435744172076
